metric,modal,n,mean_base,mean_var,delta,cliffs_delta,effect,wilcoxon_stat,p_value,p_adj_holm,verdict
FMI,ALL,72,0.6499840704062115,0.6517096128613379,0.0017255424551263499,0.019675925925925927,trivial,1312.0,0.5044773895923601,1.0,NS
CE,ALL,72,1.2992544673299544,1.150149829355363,-0.1491046379745915,0.2195216049382716,small,2122.0,2.8904491218871845e-06,6.358988068151806e-05,SIG
SSIM,ALL,72,1.4386733053013545,1.3656996100299155,-0.07297369527143904,-0.4085648148148148,medium,2.0,0.9999999999999097,1.0,NS
PSNR,ALL,72,19.15511501892345,17.338974590388148,-1.8161404285353022,-0.12114197530864197,trivial,519.0,0.9999959267323922,1.0,NS
RMSE,ALL,72,41.81566819431344,43.575096512124496,1.7594283178110572,-0.13773148148148148,trivial,139.0,0.9999999999785558,1.0,NS
QG,ALL,72,0.7023008040389681,0.7202994506128283,0.01799864657386019,0.11766975308641975,trivial,2263.0,5.033865669843216e-08,1.258466417460804e-06,SIG
QM,ALL,72,0.08362036492634077,0.11252322932822192,0.028902864401881154,0.18557098765432098,small,1773.0,0.005000896491717114,0.09501703334262518,MARGINAL
QC,ALL,72,0.5950534625063746,0.587375733454671,-0.007677729051703608,-0.04938271604938271,trivial,909.0,0.9884789488925446,1.0,NS
QS,ALL,72,0.5199981873475359,0.49615747582914577,-0.023840711518390123,-0.12422839506172839,trivial,444.0,0.9999994753851774,1.0,NS
QCB,ALL,72,0.8576660000295065,0.8630657746422308,0.0053997746127242285,0.03433641975308642,trivial,1611.0,0.047789725748306866,0.8602150634695236,MARGINAL
QCV,ALL,72,221.7130141533427,320.15931702172276,98.44630286838006,-0.27314814814814814,small,1.0,0.9999999999999135,1.0,NS
QY,ALL,72,0.9558928227367036,0.9450657009369863,-0.010827121799717343,-0.22453703703703703,small,159.0,0.9999999999545942,1.0,NS
QMI,ALL,72,0.8548333355580895,0.8408646169577195,-0.013968718600369967,0.07060185185185185,trivial,1215.0,0.7107433570153007,1.0,NS
QSF,ALL,72,0.038302210381094964,0.05163069905181904,0.013328488670724073,0.1732253086419753,small,1859.0,0.0011127121172205183,0.022254242344410365,SIG
QNCIE,ALL,72,0.810767968450702,0.8099132537842952,-0.0008547146664067418,-0.07947530864197531,trivial,1147.0,0.8256600205927191,1.0,NS
QTE,ALL,72,-8.228433771068659,-8.343830470264509,-0.11539669919585016,-0.05401234567901234,trivial,956.0,0.9777307049431301,1.0,NS
